#Digilent WaveForms Oscilloscope Record
#Device Name: Analog Discovery Studio
#Serial Number: SN:210415B1A0BE
#Date Time: 2026-09-16 14:22:41
#Sample rate: 1000Hz
#Samples: 15000
Time (s),Channel 1 (V),Channel 2 (V)
2.662000,1.348282,2.087658
2.663000,1.343664,2.067732
2.664000,1.340469,2.058807
2.665000,1.334073,2.056846
2.666000,1.332558,2.059644
2.667000,1.325442,2.042206
2.668000,1.323702,2.048055
2.669000,1.323410,2.059991
2.670000,1.319224,2.057202
2.671000,1.309983,2.050136
2.672000,1.310177,2.050776
2.673000,1.304373,2.053036
2.674000,1.300418,2.036017
2.675000,1.300024,2.039895
2.676000,1.294766,2.034127
2.677000,1.290675,2.037086
2.678000,1.289197,2.037530
2.679000,1.285269,2.026566
2.680000,1.279093,2.026136
2.681000,1.276966,2.028069
2.682000,1.274861,2.035687
2.683000,1.269305,2.032279
2.684000,1.266860,2.028943
2.685000,1.260609,2.039905
2.686000,1.260636,2.030166
2.687000,1.257201,2.038052
2.688000,1.250668,2.022096
2.689000,1.250456,2.016031
2.690000,1.246655,2.016765
2.691000,1.241737,2.014893
2.692000,1.239841,2.006809
2.693000,1.234485,2.004535
2.694000,1.231890,2.004624
2.695000,1.228674,2.008932
2.696000,1.222004,1.999921
2.697000,1.221084,2.007414
2.698000,1.216632,2.010576
2.699000,1.215120,1.990934
2.700000,1.211111,1.996216
2.701000,1.209816,1.983526
2.702000,1.204142,1.974312
2.703000,1.201147,1.999640
2.704000,1.198063,1.992873
2.705000,1.197708,1.979493
2.706000,1.194203,1.981201
2.707000,1.191100,1.985697
2.708000,1.185413,1.971005
2.709000,1.184664,1.970042
2.710000,1.179898,1.977579
2.711000,1.177305,1.969478
2.712000,1.172251,1.962390
2.713000,1.172497,1.968244
2.714000,1.166650,1.963286
2.715000,1.164088,1.967040
2.716000,1.162477,1.956149
2.717000,1.157856,1.960267
2.718000,1.156416,1.953765
2.719000,1.151769,1.958471
2.720000,1.151171,1.960661
2.721000,1.148352,1.954111
2.722000,1.143934,1.946083
2.723000,1.142096,1.954270
2.724000,1.140898,1.934919
2.725000,1.136480,1.933002
2.726000,1.132721,1.940752
2.727000,1.130644,1.936881
2.728000,1.127938,1.930682
2.729000,1.126092,1.932337
2.730000,1.125013,1.945105
2.731000,1.119114,1.925314
2.732000,1.115340,1.931284
2.733000,1.115006,1.937176
2.734000,1.114804,1.931980
2.735000,1.109472,1.936713
2.736000,1.106599,1.909328
2.737000,1.102363,1.903707
2.738000,1.098378,1.912549
2.739000,1.099892,1.924606
2.740000,1.098754,1.929333
2.741000,1.096731,1.916449
2.742000,1.095750,1.904895
2.743000,1.088521,1.920579
2.744000,1.090213,1.906428
2.745000,1.083176,1.902688
2.746000,1.081579,1.911827
2.747000,1.079314,1.895548
2.748000,1.077738,1.901737
2.749000,1.073360,1.900784
2.750000,1.072499,1.897634
2.751000,1.071365,1.887834
2.752000,1.065906,1.901065
2.753000,1.063926,1.887277
2.754000,1.067751,1.907079
2.755000,1.062804,1.896531
2.756000,1.059178,1.893959
2.757000,1.057672,1.885021
2.758000,1.055160,1.879218
2.759000,1.053887,1.893951
2.760000,1.053550,1.865528
2.761000,1.050110,1.883858
2.762000,1.044834,1.884088
2.763000,1.044364,1.883178
2.764000,1.045797,1.874739
2.765000,1.040776,1.882298
2.766000,1.039254,1.875339
2.767000,1.036830,1.872170
2.768000,1.036579,1.884790
2.769000,1.032035,1.868950
2.770000,1.034608,1.889163
2.771000,1.030310,1.861126
2.772000,1.029898,1.867201
2.773000,1.024740,1.869082
2.774000,1.028303,1.871826
2.775000,1.020194,1.864628
2.776000,1.021739,1.843042
2.777000,1.021721,1.869601
2.778000,1.015254,1.860406
2.779000,1.016841,1.857350
2.780000,1.016028,1.860356
2.781000,1.014672,1.864561
2.782000,1.014858,1.854659
2.783000,1.011935,1.854369
2.784000,1.011188,1.857181
2.785000,1.008503,1.846591
2.786000,1.004084,1.844898
2.787000,1.003952,1.847520
2.788000,1.004614,1.855521
2.789000,1.001332,1.860298
2.790000,1.001058,1.847282
2.791000,0.999118,1.841587
2.792000,0.996367,1.847831
2.793000,0.996297,1.831179
2.794000,0.996208,1.842158
2.795000,0.994612,1.844270
2.796000,0.992091,1.836445
2.797000,0.990329,1.848194
2.798000,0.990434,1.823756
2.799000,0.988072,1.842718
2.800000,0.986683,1.836182
2.801000,0.988234,1.836294
2.802000,0.986405,1.823885
2.803000,0.982164,1.820911
2.804000,0.982914,1.830385
2.805000,0.981483,1.821287
2.806000,0.979484,1.826211
2.807000,0.980163,1.838773
2.808000,0.980934,1.824727
2.809000,0.980161,1.826952
2.810000,0.976723,1.818334
2.811000,0.977440,1.822563
2.812000,0.976461,1.829178
2.813000,0.974781,1.833632
2.814000,0.972344,1.825630
2.815000,0.974333,1.823344
2.816000,0.970277,1.811097
2.817000,0.971602,1.829774
2.818000,0.969034,1.807542
2.819000,0.968744,1.817803
2.820000,0.969257,1.825466
2.821000,0.968144,1.809042
2.822000,0.968059,1.815242
2.823000,0.967468,1.824442
2.824000,0.965709,1.824023
2.825000,0.965558,1.831128
2.826000,0.964963,1.811995
2.827000,0.967650,1.806204
2.828000,0.961305,1.822088
2.829000,0.965688,1.806461
2.830000,0.963467,1.828749
2.831000,0.962490,1.813050
2.832000,0.961661,1.808853
2.833000,0.960638,1.802377
2.834000,0.960569,1.828349
2.835000,0.960872,1.802485
2.836000,0.958750,1.810157
2.837000,0.959468,1.812962
2.838000,0.959116,1.833777
2.839000,0.959313,1.812433
2.840000,0.959972,1.818960
2.841000,0.960815,1.805707
2.842000,0.960081,1.814806
2.843000,0.959822,1.810394
2.844000,0.958497,1.817657
2.845000,0.957750,1.802010
2.846000,0.957634,1.817887
2.847000,0.958331,1.814377
2.848000,0.957989,1.808751
2.849000,0.960241,1.821731
2.850000,0.959249,1.796876
2.851000,0.961266,1.823217
2.852000,0.958471,1.811329
2.853000,0.960723,1.803858
2.854000,0.959236,1.799774
2.855000,0.959513,1.808541
2.856000,0.959643,1.817225
2.857000,0.957550,1.803069
2.858000,0.962611,1.810492
2.859000,0.962850,1.813572
2.860000,0.958354,1.816476
2.861000,0.962704,1.804769
2.862000,0.959455,1.815627
2.863000,0.961406,1.807297
2.864000,0.961626,1.825742
2.865000,0.962484,1.806598
2.866000,0.961745,1.828392
2.867000,0.962632,1.814932
2.868000,0.963356,1.805300
2.869000,0.961600,1.818415
2.870000,0.963442,1.822709
2.871000,0.963247,1.818682
2.872000,0.963276,1.825343
2.873000,0.965377,1.827183
2.874000,0.963247,1.815007
2.875000,0.964608,1.821744
2.876000,0.968348,1.813101
2.877000,0.968228,1.837075
2.878000,0.970868,1.816746
2.879000,0.970648,1.815599
2.880000,0.970071,1.823336
2.881000,0.969702,1.820262
2.882000,0.970736,1.829794
2.883000,0.975084,1.829435
2.884000,0.971906,1.829886
2.885000,0.973903,1.820996
2.886000,0.977457,1.817807
2.887000,0.973523,1.812591
2.888000,0.977907,1.828171
2.889000,0.975560,1.815680
2.890000,0.976465,1.825889
2.891000,0.980012,1.832763
2.892000,0.977266,1.823218
2.893000,0.980577,1.827782
2.894000,0.982762,1.816187
2.895000,0.982301,1.813326
2.896000,0.983164,1.826862
2.897000,0.984611,1.837593
2.898000,0.988345,1.835293
2.899000,0.987931,1.839721
2.900000,0.985928,1.830501
2.901000,0.991802,1.833919
2.902000,0.989231,1.845936
2.903000,0.989132,1.845910
2.904000,0.991104,1.835666
2.905000,0.993154,1.836928
2.906000,0.995584,1.838485
2.907000,0.998407,1.838694
2.908000,0.995188,1.848941
2.909000,0.997998,1.845436
2.910000,1.000883,1.832212
2.911000,1.002324,1.844680
2.912000,1.001668,1.846478
2.913000,1.003554,1.838636
2.914000,1.004906,1.855276
2.915000,1.006514,1.860539
2.916000,1.009863,1.846838
2.917000,1.009550,1.850318
2.918000,1.014398,1.859179
2.919000,1.016276,1.842038
2.920000,1.018485,1.847475
2.921000,1.014438,1.855971
2.922000,1.017667,1.854002
2.923000,1.021153,1.858514
2.924000,1.022436,1.851865
2.925000,1.023533,1.856011
2.926000,1.023829,1.863604
2.927000,1.027720,1.864237
2.928000,1.032032,1.858717
2.929000,1.030482,1.858067
2.930000,1.033022,1.861374
2.931000,1.033982,1.880141
2.932000,1.033032,1.871584
2.933000,1.037292,1.863913
2.934000,1.041774,1.879471
2.935000,1.040698,1.885335
2.936000,1.042886,1.883143
2.937000,1.043651,1.881131
2.938000,1.047322,1.871734
2.939000,1.048890,1.891883
2.940000,1.047224,1.882483
2.941000,1.054022,1.882218
2.942000,1.054795,1.870958
2.943000,1.056003,1.878020
2.944000,1.058299,1.894242
2.945000,1.061161,1.879999
2.946000,1.062865,1.895738
2.947000,1.065660,1.890968
2.948000,1.068750,1.886238
2.949000,1.070200,1.893844
2.950000,1.073474,1.882183
2.951000,1.073605,1.895616
2.952000,1.075046,1.894997
2.953000,1.080492,1.888497
2.954000,1.080569,1.906915
2.955000,1.082988,1.900860
2.956000,1.083774,1.909710
2.957000,1.086738,1.896969
2.958000,1.088825,1.911769
2.959000,1.095534,1.901222
2.960000,1.095376,1.907988
2.961000,1.097841,1.913572
2.962000,1.101242,1.909516
2.963000,1.103083,1.927395
2.964000,1.101787,1.928845
2.965000,1.105561,1.921986
2.966000,1.110029,1.925147
2.967000,1.111426,1.924110
2.968000,1.113360,1.930998
2.969000,1.117631,1.931816
2.970000,1.117469,1.939204
2.971000,1.121372,1.925120
2.972000,1.124897,1.933990
2.973000,1.126645,1.939186
2.974000,1.130664,1.944433
2.975000,1.131375,1.943709
2.976000,1.133423,1.941246
2.977000,1.138197,1.933552
2.978000,1.138850,1.954813
2.979000,1.142878,1.938564
2.980000,1.144982,1.943919
2.981000,1.150907,1.958820
2.982000,1.148854,1.951317
2.983000,1.155288,1.956880
2.984000,1.156926,1.956215
2.985000,1.161108,1.956656
2.986000,1.162901,1.959401
2.987000,1.165687,1.949535
2.988000,1.168860,1.965523
2.989000,1.173002,1.967884
2.990000,1.174217,1.958610
2.991000,1.176831,1.962587
2.992000,1.179132,1.966670
2.993000,1.182401,1.954949
2.994000,1.186496,1.955906
2.995000,1.188227,1.973680
2.996000,1.192699,1.970513
2.997000,1.195121,1.976757
2.998000,1.196650,1.981314
2.999000,1.201305,1.985475
3.000000,1.202868,1.962996
3.001000,1.207259,1.990343
3.002000,1.211692,1.986842
3.003000,1.216436,1.995221
3.004000,1.216443,1.982975
3.005000,1.220928,1.990675
3.006000,1.221021,1.996376
3.007000,1.227459,1.994202
3.008000,1.231916,1.993571
3.009000,1.233239,1.990066
3.010000,1.237081,1.999200
3.011000,1.237419,1.983152
3.012000,1.241361,1.994481
3.013000,1.246079,2.004289
3.014000,1.252358,2.015283
3.015000,1.251990,2.007739
3.016000,1.253545,2.012314
3.017000,1.259305,2.000477
3.018000,1.262517,2.006835
3.019000,1.264185,1.999419
3.020000,1.269977,2.010618
3.021000,1.271923,2.014528
3.022000,1.276892,2.012609
3.023000,1.280404,2.026432
3.024000,1.284666,2.026672
3.025000,1.285883,2.016969
3.026000,1.288517,2.029754
3.027000,1.293698,2.021291
3.028000,1.297179,2.026758
3.029000,1.301875,2.023271
3.030000,1.300817,2.035173
3.031000,1.304941,2.037305
3.032000,1.310063,2.039388
3.033000,1.311702,2.035659
3.034000,1.317551,2.046345
3.035000,1.322083,2.022108
3.036000,1.322606,2.038126
3.037000,1.329571,2.043094
3.038000,1.333476,2.051155
3.039000,1.333653,2.019264
3.040000,1.339028,2.049118
3.041000,1.341426,2.041674
3.042000,1.343608,2.039851
3.043000,1.346672,2.061907
3.044000,1.353762,2.057653
3.045000,1.355752,2.042369
3.046000,1.358722,2.048372
3.047000,1.364336,2.054216
3.048000,1.370130,2.051284
3.049000,1.371734,2.044827
3.050000,1.376307,2.061935
3.051000,1.375936,2.049401
3.052000,1.382293,2.067200
3.053000,1.385193,2.048019
3.054000,1.390268,2.052481
3.055000,1.397362,2.060396
3.056000,1.400425,2.088841
3.057000,1.402283,2.050119
3.058000,1.407370,2.079312
3.059000,1.408386,2.061159
3.060000,1.411439,2.070108
3.061000,1.418504,2.069557
3.062000,1.420469,2.074521
3.063000,1.425567,2.068929
3.064000,1.430586,2.090601
3.065000,1.436955,2.067107
3.066000,1.437700,2.083386
3.067000,1.439706,2.076530
3.068000,1.443623,2.078668
3.069000,1.447234,2.081743
3.070000,1.451608,2.087621
3.071000,1.456822,2.080650
3.072000,1.458315,2.078089
3.073000,1.461439,2.069376
3.074000,1.464976,2.092467
3.075000,1.473419,2.085322
3.076000,1.475737,2.087347
3.077000,1.478569,2.091871
3.078000,1.482541,2.086209
3.079000,1.487618,2.089724
3.080000,1.491643,2.100982
3.081000,1.494437,2.091744
3.082000,1.502131,2.086808
3.083000,1.502934,2.113309
3.084000,1.507257,2.103634
3.085000,1.509289,2.101799
3.086000,1.515906,2.102600
3.087000,1.520818,2.095039
3.088000,1.523258,2.088509
3.089000,1.526300,2.093353
3.090000,1.530516,2.107394
3.091000,1.533396,2.087734
3.092000,1.540443,2.087788
3.093000,1.544469,2.101509
3.094000,1.548686,2.089034
3.095000,1.549232,2.106265
3.096000,1.554961,2.075501
3.097000,1.559320,2.092072
3.098000,1.562636,2.076137
3.099000,1.566974,2.089801
3.100000,1.573439,2.112228
3.101000,1.573593,2.112647
3.102000,1.578305,2.089839
3.103000,1.581884,2.100580
3.104000,1.585880,2.101230
3.105000,1.590870,2.091724
3.106000,1.595980,2.094360
3.107000,1.596431,2.101052
3.108000,1.604724,2.100310
3.109000,1.609039,2.102111
3.110000,1.610532,2.120100
3.111000,1.616069,2.086849
3.112000,1.617456,2.092042
3.113000,1.622661,2.099950
3.114000,1.625651,2.106118
3.115000,1.630854,2.113347
3.116000,1.634017,2.101133
3.117000,1.640081,2.103593
3.118000,1.642614,2.104319
3.119000,1.645981,2.090778
3.120000,1.652400,2.103770
3.121000,1.656198,2.096816
3.122000,1.657210,2.094376
3.123000,1.661950,2.103765
3.124000,1.667548,2.096318
3.125000,1.673730,2.092963
3.126000,1.675743,2.095717
3.127000,1.677699,2.113397
3.128000,1.683000,2.103303
3.129000,1.685549,2.098600
3.130000,1.690234,2.099323
3.131000,1.694136,2.098841
3.132000,1.699112,2.106231
3.133000,1.702259,2.093760
3.134000,1.707957,2.103606
3.135000,1.711370,2.113713
3.136000,1.716013,2.095729
3.137000,1.720602,2.105088
3.138000,1.723991,2.090578
3.139000,1.723654,2.086571
3.140000,1.731442,2.088026
3.141000,1.734575,2.106825
3.142000,1.738487,2.075533
3.143000,1.742829,2.092804
3.144000,1.746144,2.080340
3.145000,1.748705,2.093996
3.146000,1.756322,2.097557
3.147000,1.756436,2.094800
3.148000,1.762493,2.087526
3.149000,1.765561,2.085902
3.150000,1.769163,2.086561
3.151000,1.772104,2.093958
3.152000,1.777767,2.080825
3.153000,1.783139,2.078937
3.154000,1.786133,2.090330
3.155000,1.788326,2.076698
3.156000,1.794138,2.096631
3.157000,1.798201,2.088889
3.158000,1.800091,2.086436
3.159000,1.801804,2.085911
3.160000,1.807602,2.075041
3.161000,1.809601,2.078414
3.162000,1.815953,2.062857
3.163000,1.817345,2.079151
3.164000,1.824889,2.072662
3.165000,1.829123,2.069981
3.166000,1.833864,2.082468
3.167000,1.832871,2.067792
3.168000,1.837803,2.078583
3.169000,1.844832,2.066876
3.170000,1.847405,2.068465
3.171000,1.850016,2.069255
3.172000,1.853499,2.073363
3.173000,1.855196,2.061341
3.174000,1.860595,2.070333
3.175000,1.863437,2.064536
3.176000,1.867917,2.061852
3.177000,1.872039,2.062227
3.178000,1.873680,2.063311
3.179000,1.878039,2.067131
3.180000,1.881935,2.056353
3.181000,1.885792,2.033499
3.182000,1.888946,2.040996
3.183000,1.892811,2.044908
3.184000,1.896542,2.040129
3.185000,1.901399,2.041924
3.186000,1.901912,2.043525
3.187000,1.908052,2.046642
3.188000,1.913754,2.046075
3.189000,1.915583,2.052870
3.190000,1.918628,2.024423
3.191000,1.925707,2.028294
3.192000,1.924414,2.024794
3.193000,1.930262,2.018015
3.194000,1.934772,2.039151
3.195000,1.933935,2.035125
3.196000,1.938013,2.032686
3.197000,1.941248,2.040582
3.198000,1.944624,2.036350
3.199000,1.947743,2.019069
3.200000,1.953155,2.030597
3.201000,1.957747,2.030770
3.202000,1.960224,2.022502
3.203000,1.966012,2.023437
3.204000,1.967280,2.035467
3.205000,1.969510,2.030145
3.206000,1.971775,2.004831
3.207000,1.977310,2.012869
3.208000,1.978558,2.020928
3.209000,1.981077,2.017527
3.210000,1.987987,2.010095
3.211000,1.987831,2.010028
3.212000,1.991776,2.001870
3.213000,1.994194,2.015117
3.214000,1.999701,1.999202
3.215000,2.001322,1.990964
3.216000,2.004313,1.993619
3.217000,2.008815,2.001120
3.218000,2.012089,1.997244
3.219000,2.015704,2.005152
3.220000,2.018587,1.983910
3.221000,2.020052,1.993697
3.222000,2.024758,2.002470
3.223000,2.029175,1.995688
3.224000,2.034190,1.972884
3.225000,2.031649,1.995094
3.226000,2.033310,1.992854
3.227000,2.042030,1.981270
3.228000,2.040117,1.971911
3.229000,2.046460,1.972866
3.230000,2.049067,1.996489
3.231000,2.050991,1.983465
3.232000,2.054362,1.969791
3.233000,2.056183,1.978409
3.234000,2.060314,1.983391
3.235000,2.063423,1.967178
3.236000,2.062694,1.984280
3.237000,2.069003,1.971292
3.238000,2.072774,1.964979
3.239000,2.073838,1.961856
3.240000,2.078380,1.967178
3.241000,2.082836,1.954725
3.242000,2.080082,1.958169
3.243000,2.083783,1.970351
3.244000,2.091288,1.951925
3.245000,2.092976,1.960201
3.246000,2.093481,1.956902
3.247000,2.095252,1.963745
3.248000,2.097967,1.942627
3.249000,2.099304,1.945898
3.250000,2.102907,1.942278
3.251000,2.108151,1.945459
3.252000,2.109703,1.929949
3.253000,2.110470,1.930970
3.254000,2.115363,1.932476
3.255000,2.115677,1.932349
3.256000,2.117293,1.940604
3.257000,2.123703,1.947738
3.258000,2.126032,1.944642
3.259000,2.128077,1.932283
3.260000,2.129115,1.935482
3.261000,2.130121,1.937548
3.262000,2.134614,1.928435
3.263000,2.136156,1.942118
3.264000,2.138508,1.920747
3.265000,2.139398,1.926471
3.266000,2.143951,1.927148
3.267000,2.145307,1.925903
3.268000,2.147188,1.915127
3.269000,2.150078,1.918534
3.270000,2.150689,1.917540
3.271000,2.151031,1.909755
3.272000,2.158369,1.897445
3.273000,2.158526,1.908850
3.274000,2.158804,1.910891
3.275000,2.162087,1.919689
3.276000,2.164614,1.899156
3.277000,2.166102,1.916256
3.278000,2.170846,1.904710
3.279000,2.175363,1.901289
3.280000,2.175692,1.895461
3.281000,2.176296,1.899457
3.282000,2.176437,1.900918
3.283000,2.179545,1.890332
3.284000,2.180656,1.894831
3.285000,2.184989,1.888866
3.286000,2.185293,1.898155
3.287000,2.187979,1.895283
3.288000,2.190880,1.886481
3.289000,2.193046,1.889232
3.290000,2.193739,1.876426
3.291000,2.194585,1.887980
3.292000,2.198078,1.891334
3.293000,2.197852,1.871718
3.294000,2.201689,1.864108
3.295000,2.198741,1.891190
3.296000,2.203108,1.879465
3.297000,2.204503,1.865219
3.298000,2.209072,1.877079
3.299000,2.208943,1.880594
3.300000,2.211243,1.876184
3.301000,2.210245,1.869832
3.302000,2.212001,1.874260
3.303000,2.213886,1.879303
3.304000,2.215297,1.861118
3.305000,2.218154,1.881821
3.306000,2.218752,1.879114
3.307000,2.221565,1.878421
3.308000,2.222008,1.866726
3.309000,2.224738,1.869964
3.310000,2.226773,1.873380
3.311000,2.226708,1.866577
3.312000,2.227482,1.878595
3.313000,2.230307,1.854537
3.314000,2.234082,1.869444
3.315000,2.231776,1.864585
3.316000,2.231102,1.861168
3.317000,2.233848,1.867827
3.318000,2.234029,1.850118
3.319000,2.235331,1.851110
3.320000,2.239915,1.857754
3.321000,2.238585,1.847247
3.322000,2.238855,1.854621
3.323000,2.239342,1.846643
3.324000,2.242390,1.856940
3.325000,2.241615,1.852441
3.326000,2.245419,1.856619
3.327000,2.247745,1.875307
3.328000,2.248277,1.858355
3.329000,2.250714,1.832717
3.330000,2.248563,1.854903
3.331000,2.251651,1.853263
3.332000,2.250906,1.849061
3.333000,2.253626,1.844143
3.334000,2.252057,1.841950
3.335000,2.255217,1.841121
3.336000,2.257042,1.850899
3.337000,2.256848,1.840138
3.338000,2.255673,1.839991
3.339000,2.261434,1.834071
3.340000,2.259143,1.847472
3.341000,2.259931,1.837644
3.342000,2.259763,1.842930
3.343000,2.261047,1.842807
3.344000,2.260029,1.842979
3.345000,2.262601,1.839418
3.346000,2.263024,1.830949
3.347000,2.262667,1.840721
3.348000,2.262327,1.862930
3.349000,2.263713,1.840339
3.350000,2.266920,1.832883
3.351000,2.265283,1.832194
3.352000,2.268178,1.822509
3.353000,2.266041,1.844282
3.354000,2.267702,1.835117
3.355000,2.266355,1.836846
3.356000,2.267564,1.849465
3.357000,2.266732,1.827831
3.358000,2.269301,1.819368
3.359000,2.269977,1.830147
3.360000,2.269906,1.842985
3.361000,2.270677,1.838221
3.362000,2.270419,1.841383
3.363000,2.270761,1.813670
3.364000,2.272288,1.825057
3.365000,2.269842,1.833247
3.366000,2.272266,1.828775
3.367000,2.273263,1.837627
3.368000,2.272639,1.847736
3.369000,2.273163,1.830956
3.370000,2.275129,1.820192
3.371000,2.274657,1.835679
3.372000,2.271268,1.836206
3.373000,2.273698,1.831345
3.374000,2.274832,1.838672
3.375000,2.269867,1.832999
3.376000,2.271044,1.841610
3.377000,2.275131,1.823819
3.378000,2.270059,1.830976
3.379000,2.271487,1.825360
3.380000,2.273748,1.835582
3.381000,2.273906,1.841273
3.382000,2.272394,1.826937
3.383000,2.273262,1.852639
3.384000,2.275553,1.826360
3.385000,2.269435,1.827081
3.386000,2.274614,1.843695
3.387000,2.272304,1.833268
3.388000,2.267365,1.828510
3.389000,2.270710,1.831245
3.390000,2.273025,1.838873
3.391000,2.272873,1.831423
3.392000,2.270949,1.824918
3.393000,2.271271,1.838779
3.394000,2.266845,1.819909
3.395000,2.270074,1.836064
3.396000,2.267260,1.832126
3.397000,2.268755,1.810510
3.398000,2.267937,1.828240
3.399000,2.265923,1.836806
3.400000,2.267375,1.835443
3.401000,2.267171,1.844186
3.402000,2.267046,1.844993
3.403000,2.264905,1.840502
